cik,company_name,year,sic_code,sector_name,company_MAD,sector_median_MAD,sector_mean_MAD,sector_std_MAD,z_score_vs_sector,percentile_in_sector,deviation_from_median,is_outlier,is_extreme_outlier,sector_company_count,sector_rank
0000731766,UNITEDHEALTH GROUP INC,2016,6324,Insurance Carriers,1.1,1.1,1.0911,0.4131,0.0215,50.86,0.0,False,False,7,4
0000731766,UNITEDHEALTH GROUP INC,2017,6324,Insurance Carriers,0.7355,1.019,1.2305,0.4972,-0.9956,15.97,-0.2834,False,False,8,1
0000731766,UNITEDHEALTH GROUP INC,2018,6324,Insurance Carriers,0.9147,1.047,1.2237,0.3853,-0.8022,21.12,-0.1323,False,False,8,2
0000731766,UNITEDHEALTH GROUP INC,2019,6324,Insurance Carriers,0.8391,0.9431,1.0763,0.4092,-0.5798,28.1,-0.104,False,False,9,3
0000731766,UNITEDHEALTH GROUP INC,2020,6324,Insurance Carriers,1.1774,1.1318,1.1348,0.2304,0.1851,57.34,0.0456,False,False,9,7
0000731766,UNITEDHEALTH GROUP INC,2021,6324,Insurance Carriers,0.8923,1.2386,1.1457,0.3037,-0.8343,20.2,-0.3463,False,False,10,2
0000731766,UNITEDHEALTH GROUP INC,2022,6324,Insurance Carriers,1.0531,1.1657,1.0807,0.2689,-0.1027,45.91,-0.1126,False,False,10,4
0000731766,UNITEDHEALTH GROUP INC,2023,6324,Insurance Carriers,1.2937,0.8348,0.9658,0.4156,0.789,78.49,0.459,False,False,10,9
0000731766,UNITEDHEALTH GROUP INC,2024,6324,Insurance Carriers,1.3088,0.9762,1.0935,0.5166,0.4167,66.16,0.3325,False,False,10,9
0001048911,FEDEX CORP,2014,4513,Transportation by Air,1.2157,1.2538,1.2452,0.0786,-0.3749,35.39,-0.0381,False,False,4,2
0001048911,FEDEX CORP,2015,4513,Transportation by Air,1.1908,1.1869,1.1434,0.1997,0.2373,59.38,0.0039,False,False,4,3
0001048911,FEDEX CORP,2016,4513,Transportation by Air,1.054,0.9726,1.075,0.2806,-0.075,47.01,0.0814,False,False,4,3
0001048911,FEDEX CORP,2017,4513,Transportation by Air,1.0347,1.2247,1.227,0.2108,-0.912,18.09,-0.19,False,False,4,2
0001048911,FEDEX CORP,2018,4513,Transportation by Air,0.7448,0.9894,1.0242,0.4538,-0.6157,26.9,-0.2445,False,False,4,2
0001048911,FEDEX CORP,2019,4513,Transportation by Air,1.0433,1.3099,1.2986,0.2027,-1.2593,10.4,-0.2666,False,False,4,1
0001048911,FEDEX CORP,2020,4513,Transportation by Air,1.1358,0.956,1.0311,0.314,0.3336,63.06,0.1798,False,False,4,3
0001048911,FEDEX CORP,2021,4513,Transportation by Air,1.6997,1.3098,1.3059,0.2981,1.3212,90.68,0.3899,False,False,4,4
0001048911,FEDEX CORP,2022,4513,Transportation by Air,1.8406,1.1618,1.2456,0.3765,1.5804,94.3,0.6788,False,False,4,4
0001048911,FEDEX CORP,2023,4513,Transportation by Air,1.8395,1.4274,1.4685,0.2749,1.3494,91.14,0.4121,False,False,4,4
0001048911,FEDEX CORP,2024,4513,Transportation by Air,1.6303,1.782,1.8147,0.2794,-0.6599,25.46,-0.1517,False,False,4,2
0001520697,"Acadia Healthcare Company, Inc.",2014,8093,Health Services,1.5071,1.1896,1.3254,0.7696,0.236,59.33,0.3175,False,False,6,5
0001520697,"Acadia Healthcare Company, Inc.",2015,8093,Health Services,0.4245,1.0493,1.1596,0.6803,-1.0805,14.0,-0.6248,False,False,6,1
0001520697,"Acadia Healthcare Company, Inc.",2016,8093,Health Services,1.027,1.0972,1.2977,0.6793,-0.3985,34.51,-0.0702,False,False,6,3
0001520697,"Acadia Healthcare Company, Inc.",2017,8093,Health Services,1.059,1.0054,1.1947,0.451,-0.301,38.17,0.0536,False,False,6,4
0001520697,"Acadia Healthcare Company, Inc.",2018,8093,Health Services,1.4944,1.479,1.3297,0.4243,0.3882,65.11,0.0154,False,False,6,4
0001520697,"Acadia Healthcare Company, Inc.",2019,8093,Health Services,1.8793,1.4708,1.4314,0.3924,1.1415,87.32,0.4084,False,False,6,6
0001520697,"Acadia Healthcare Company, Inc.",2020,8093,Health Services,2.0159,1.7082,1.6983,0.2968,1.0701,85.77,0.3077,False,False,6,5
0001520697,"Acadia Healthcare Company, Inc.",2021,8093,Health Services,1.3234,1.3234,1.5503,0.3905,-0.581,28.06,0.0,False,False,7,4
0001520697,"Acadia Healthcare Company, Inc.",2022,8093,Health Services,1.5972,1.5261,1.5154,0.1119,0.7311,76.76,0.0711,False,False,8,6
0001520697,"Acadia Healthcare Company, Inc.",2023,8093,Health Services,2.6069,1.625,1.5408,0.5372,1.9845,97.64,0.9819,False,False,9,9
0001520697,"Acadia Healthcare Company, Inc.",2024,8093,Health Services,2.5947,1.5832,1.5433,0.4722,2.2264,98.7,1.0115,True,False,9,9
0001326732,Xencor Inc,2014,2834,Chemicals & Allied Products,3.6966,1.4375,1.549,0.6206,3.4606,99.97,2.2592,True,True,24,24
0001326732,Xencor Inc,2015,2834,Chemicals & Allied Products,1.5067,1.5709,1.5437,0.4576,-0.0808,46.78,-0.0642,False,False,26,11
0001326732,Xencor Inc,2016,2834,Chemicals & Allied Products,1.3717,1.34,1.4692,0.7809,-0.1248,45.03,0.0317,False,False,28,17
0001326732,Xencor Inc,2017,2834,Chemicals & Allied Products,1.483,1.425,1.5316,1.0874,-0.0447,48.22,0.058,False,False,31,17
0001326732,Xencor Inc,2018,2834,Chemicals & Allied Products,1.9735,1.3473,1.4858,0.8341,0.5846,72.06,0.6262,False,False,31,25
0001326732,Xencor Inc,2019,2834,Chemicals & Allied Products,2.0743,1.5833,1.6399,0.6453,0.6732,74.96,0.491,False,False,32,23
0001326732,Xencor Inc,2020,2834,Chemicals & Allied Products,2.8747,1.4028,1.5299,0.6516,2.0639,98.05,1.4718,True,False,32,32
0001326732,Xencor Inc,2021,2834,Chemicals & Allied Products,2.7953,1.2714,1.5084,0.6653,1.9344,97.35,1.5239,False,False,33,31
0001326732,Xencor Inc,2022,2834,Chemicals & Allied Products,2.1856,1.5209,1.5771,0.6583,0.9243,82.23,0.6647,False,False,33,29
0001326732,Xencor Inc,2023,2834,Chemicals & Allied Products,2.0227,1.3508,1.5252,0.6247,0.7963,78.71,0.6719,False,False,33,27
0001326732,Xencor Inc,2024,2834,Chemicals & Allied Products,2.3625,1.6192,1.7101,0.5469,1.1928,88.35,0.7433,False,False,33,29
0001525221,Bristow Group Inc.,2014,4522,Transportation by Air,1.2919,1.2538,1.2452,0.0786,0.5943,72.38,0.0381,False,False,4,3
0001525221,Bristow Group Inc.,2015,4522,Transportation by Air,1.3755,1.1869,1.1434,0.1997,1.1624,87.75,0.1886,False,False,4,4
0001525221,Bristow Group Inc.,2016,4522,Transportation by Air,0.8913,0.9726,1.075,0.2806,-0.6549,25.63,-0.0814,False,False,4,2
0001525221,Bristow Group Inc.,2017,4522,Transportation by Air,1.4147,1.2247,1.227,0.2108,0.8907,81.34,0.19,False,False,4,3
0001525221,Bristow Group Inc.,2018,4522,Transportation by Air,0.4678,0.9894,1.0242,0.4538,-1.2261,11.01,-0.5216,False,False,4,1
0001525221,Bristow Group Inc.,2019,4522,Transportation by Air,1.1602,1.3099,1.2986,0.2027,-0.6826,24.74,-0.1497,False,False,4,2
0001525221,Bristow Group Inc.,2020,4522,Transportation by Air,0.7144,0.956,1.0311,0.314,-1.0087,15.66,-0.2415,False,False,4,1
0001525221,Bristow Group Inc.,2021,4522,Transportation by Air,0.9044,1.3098,1.3059,0.2981,-1.3472,8.9,-0.4054,False,False,4,1
0001525221,Bristow Group Inc.,2022,4522,Transportation by Air,1.0722,1.1618,1.2456,0.3765,-0.4604,32.26,-0.0897,False,False,4,2
0001525221,Bristow Group Inc.,2023,4522,Transportation by Air,1.23,1.4274,1.4685,0.2749,-0.8676,19.28,-0.1974,False,False,4,2
0001525221,Bristow Group Inc.,2024,4522,Transportation by Air,2.2094,1.782,1.8147,0.2794,1.4126,92.11,0.4274,False,False,4,4
0000315213,ROBERT HALF INC.,2014,7363,Business Services,2.3167,1.3776,1.4642,0.4658,1.8303,96.64,0.939,False,False,30,29
0000315213,ROBERT HALF INC.,2015,7363,Business Services,2.3944,1.3992,1.445,0.4142,2.292,98.9,0.9952,True,False,33,32
0000315213,ROBERT HALF INC.,2016,7363,Business Services,2.228,1.2126,1.353,0.4438,1.9716,97.57,1.0155,False,False,34,33
0000315213,ROBERT HALF INC.,2017,7363,Business Services,2.6553,1.4053,1.4205,0.5086,2.428,99.24,1.25,True,False,35,35
0000315213,ROBERT HALF INC.,2018,7363,Business Services,2.6703,1.2725,1.3518,0.4458,2.9579,99.85,1.3978,True,False,37,37
0000315213,ROBERT HALF INC.,2019,7363,Business Services,3.0062,1.4501,1.513,0.5256,2.8409,99.78,1.5561,True,False,39,38
0000315213,ROBERT HALF INC.,2020,7363,Business Services,3.173,1.2848,1.4696,0.5263,3.2366,99.94,1.8882,True,True,41,41
0000315213,ROBERT HALF INC.,2021,7363,Business Services,2.5278,1.554,1.5149,0.5094,1.9883,97.66,0.9738,False,False,44,43
0000315213,ROBERT HALF INC.,2022,7363,Business Services,2.3334,1.6255,1.5964,0.5242,1.406,92.01,0.7079,False,False,44,41
0000315213,ROBERT HALF INC.,2023,7363,Business Services,2.168,1.4968,1.6082,0.54,1.0367,85.01,0.6712,False,False,44,37
0000315213,ROBERT HALF INC.,2024,7363,Business Services,2.493,1.6211,1.6381,0.498,1.7167,95.7,0.8719,False,False,45,43
0001822993,Jackson Financial Inc.,2021,6311,Insurance Carriers,1.1647,1.2386,1.1457,0.3037,0.0625,52.49,-0.0739,False,False,10,5
0001822993,Jackson Financial Inc.,2022,6311,Insurance Carriers,0.7469,1.1657,1.0807,0.2689,-1.2414,10.72,-0.4188,False,False,10,2
0001822993,Jackson Financial Inc.,2023,6311,Insurance Carriers,0.8223,0.8348,0.9658,0.4156,-0.3454,36.49,-0.0124,False,False,10,5
0001822993,Jackson Financial Inc.,2024,6311,Insurance Carriers,1.0036,0.9762,1.0935,0.5166,-0.174,43.09,0.0273,False,False,10,6
0000320193,Apple Inc.,2014,3571,Industrial Machinery & Equipment,0.9087,1.2464,1.2916,0.4001,-0.9571,16.93,-0.3378,False,False,22,5
0000320193,Apple Inc.,2015,3571,Industrial Machinery & Equipment,1.2425,1.1545,1.2246,0.4116,0.0434,51.73,0.088,False,False,23,15
0000320193,Apple Inc.,2016,3571,Industrial Machinery & Equipment,1.2136,1.1902,1.2887,0.3486,-0.2154,41.47,0.0234,False,False,23,13
0000320193,Apple Inc.,2017,3571,Industrial Machinery & Equipment,1.1713,1.3544,1.3629,0.3658,-0.5237,30.02,-0.1831,False,False,24,8
0000320193,Apple Inc.,2018,3571,Industrial Machinery & Equipment,0.7343,1.1132,1.1874,0.3243,-1.3972,8.12,-0.3789,False,False,25,2
0000320193,Apple Inc.,2019,3571,Industrial Machinery & Equipment,1.334,1.334,1.2997,0.3705,0.0926,53.69,0.0,False,False,25,13
0000320193,Apple Inc.,2020,3571,Industrial Machinery & Equipment,1.3158,1.3772,1.4134,0.377,-0.2588,39.79,-0.0614,False,False,27,11
0000320193,Apple Inc.,2021,3571,Industrial Machinery & Equipment,1.2081,1.3175,1.3714,0.4952,-0.3299,37.08,-0.1094,False,False,28,10
0000320193,Apple Inc.,2022,3571,Industrial Machinery & Equipment,1.5477,1.4757,1.4179,0.3937,0.3297,62.92,0.072,False,False,28,19
0000320193,Apple Inc.,2023,3571,Industrial Machinery & Equipment,1.3074,1.3986,1.4838,0.4421,-0.399,34.5,-0.0912,False,False,28,12
0000320193,Apple Inc.,2024,3571,Industrial Machinery & Equipment,1.0114,1.4824,1.4535,0.391,-1.1308,12.91,-0.471,False,False,28,5
0001038074,SILICON LABORATORIES INC.,2014,3674,Electronic & Electrical Equipment,1.1507,1.5739,1.5907,0.5006,-0.8789,18.97,-0.4232,False,False,14,4
0001038074,SILICON LABORATORIES INC.,2015,3674,Electronic & Electrical Equipment,1.8409,1.656,1.6387,0.624,0.3241,62.71,0.1848,False,False,14,9
0001038074,SILICON LABORATORIES INC.,2016,3674,Electronic & Electrical Equipment,2.0681,1.6647,1.5967,0.5577,0.8453,80.1,0.4034,False,False,14,11
0001038074,SILICON LABORATORIES INC.,2017,3674,Electronic & Electrical Equipment,1.9966,1.5047,1.5486,0.4408,1.0163,84.53,0.4919,False,False,14,13
0001038074,SILICON LABORATORIES INC.,2018,3674,Electronic & Electrical Equipment,1.5379,1.4438,1.4638,0.3925,0.1887,57.48,0.0941,False,False,14,8
0001038074,SILICON LABORATORIES INC.,2019,3674,Electronic & Electrical Equipment,1.7952,1.4608,1.5108,0.3806,0.7471,77.25,0.3343,False,False,14,11
0001038074,SILICON LABORATORIES INC.,2020,3674,Electronic & Electrical Equipment,1.7786,1.4779,1.5254,0.5852,0.4326,66.74,0.3007,False,False,15,10
0001038074,SILICON LABORATORIES INC.,2021,3674,Electronic & Electrical Equipment,1.2465,1.3264,1.4626,0.5639,-0.3833,35.08,-0.0799,False,False,15,6
0001038074,SILICON LABORATORIES INC.,2022,3674,Electronic & Electrical Equipment,0.9068,1.2229,1.3996,0.4743,-1.0388,14.94,-0.3161,False,False,15,2
0001038074,SILICON LABORATORIES INC.,2023,3674,Electronic & Electrical Equipment,1.1158,1.223,1.4116,0.5561,-0.5318,29.74,-0.1072,False,False,15,6
0001038074,SILICON LABORATORIES INC.,2024,3674,Electronic & Electrical Equipment,1.4836,1.2939,1.3686,0.5583,0.206,58.16,0.1897,False,False,16,12
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2014,6798,Holding & Investment Offices,2.1382,1.3512,1.5222,0.5922,1.0401,85.09,0.787,False,False,34,30
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2015,6798,Holding & Investment Offices,2.1557,1.3685,1.5017,0.5406,1.2099,88.68,0.7872,False,False,34,29
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2016,6798,Holding & Investment Offices,1.7153,1.2439,1.3544,0.4945,0.7298,76.72,0.4714,False,False,34,29
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2017,6798,Holding & Investment Offices,0.5324,1.266,1.3465,0.5684,-1.4321,7.61,-0.7336,False,False,35,1
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2018,6798,Holding & Investment Offices,1.1879,1.4241,1.4123,0.4786,-0.4689,31.96,-0.2362,False,False,36,14
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2019,6798,Holding & Investment Offices,2.3473,1.489,1.565,0.5192,1.5067,93.41,0.8583,False,False,36,33
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2020,6798,Holding & Investment Offices,2.5212,1.603,1.6008,0.5311,1.733,95.84,0.9181,False,False,36,35
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2021,6798,Holding & Investment Offices,1.5866,1.6365,1.6225,0.5162,-0.0696,47.22,-0.0499,False,False,38,18
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2022,6798,Holding & Investment Offices,0.9925,1.5338,1.5203,0.4835,-1.0916,13.75,-0.5412,False,False,38,7
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2023,6798,Holding & Investment Offices,1.2112,1.3933,1.527,0.635,-0.4973,30.95,-0.1821,False,False,38,15
0001467760,"Apollo Commercial Real Estate Finance, Inc.",2024,6798,Holding & Investment Offices,0.8933,1.4158,1.4984,0.517,-1.1704,12.09,-0.5225,False,False,38,6
0001744489,Walt Disney Co,2019,7990,Amusement & Recreation Services,0.9745,1.0412,1.0541,0.0708,-1.1235,13.06,-0.0667,False,False,3,1
0001744489,Walt Disney Co,2020,7990,Amusement & Recreation Services,0.854,0.8076,0.8034,0.0432,1.1728,87.96,0.0464,False,False,3,3
0001744489,Walt Disney Co,2021,7990,Amusement & Recreation Services,1.3062,1.3062,1.0629,0.3444,0.7064,76.0,0.0,False,False,3,2
0001744489,Walt Disney Co,2022,7990,Amusement & Recreation Services,1.1091,1.1091,1.3945,0.598,-0.4773,31.66,0.0,False,False,3,2
0001744489,Walt Disney Co,2023,7990,Amusement & Recreation Services,1.3612,1.3612,1.4247,0.1433,-0.4432,32.88,0.0,False,False,3,2
0001744489,Walt Disney Co,2024,7990,Amusement & Recreation Services,1.2064,1.4965,1.4608,0.1792,-1.4202,7.78,-0.2901,False,False,4,1
0001796209,APi Group Corp,2020,7340,Business Services,1.1369,1.2848,1.4696,0.5263,-0.6321,26.37,-0.1479,False,False,41,13
0001796209,APi Group Corp,2021,7340,Business Services,1.2037,1.554,1.5149,0.5094,-0.6109,27.06,-0.3503,False,False,44,14
0001796209,APi Group Corp,2022,7340,Business Services,0.8089,1.6255,1.5964,0.5242,-1.5022,6.65,-0.8166,False,False,44,4
0001796209,APi Group Corp,2023,7340,Business Services,1.1899,1.4968,1.6082,0.54,-0.7747,21.93,-0.3069,False,False,44,12
0001796209,APi Group Corp,2024,7340,Business Services,1.7578,1.6211,1.6381,0.498,0.2404,59.5,0.1367,False,False,45,27
0001609550,"Inspire Medical Systems, Inc.",2018,3841,Measuring & Analyzing Instruments,2.1034,1.5384,1.5315,0.3443,1.6608,95.16,0.565,False,False,19,19
0001609550,"Inspire Medical Systems, Inc.",2019,3841,Measuring & Analyzing Instruments,1.7899,1.7644,1.6308,0.4582,0.3472,63.58,0.0255,False,False,19,12
0001609550,"Inspire Medical Systems, Inc.",2020,3841,Measuring & Analyzing Instruments,2.0275,1.5232,1.7999,1.3383,0.17,56.75,0.5043,False,False,20,17
0001609550,"Inspire Medical Systems, Inc.",2021,3841,Measuring & Analyzing Instruments,2.5676,1.6722,1.7595,0.6198,1.3039,90.39,0.8954,False,False,20,18
0001609550,"Inspire Medical Systems, Inc.",2022,3841,Measuring & Analyzing Instruments,2.8818,1.3692,1.583,0.573,2.2666,98.83,1.5126,True,False,21,21
0001609550,"Inspire Medical Systems, Inc.",2023,3841,Measuring & Analyzing Instruments,1.7926,1.4948,1.5609,0.4956,0.4676,68.0,0.2978,False,False,21,13
0001609550,"Inspire Medical Systems, Inc.",2024,3841,Measuring & Analyzing Instruments,2.1892,1.6624,1.6861,0.4311,1.167,87.84,0.5268,False,False,22,20
0002011286,"Amentum Holdings, Inc.",2024,7389,Business Services,2.2578,1.6211,1.6381,0.498,1.2444,89.33,0.6367,False,False,45,42
0001368622,AeroVironment Inc,2014,3721,Transportation Equipment,1.2476,1.2476,1.3082,0.4125,-0.147,44.16,0.0,False,False,15,8
0001368622,AeroVironment Inc,2015,3721,Transportation Equipment,1.2333,1.2333,1.3462,0.4697,-0.2405,40.5,0.0,False,False,15,7
0001368622,AeroVironment Inc,2016,3721,Transportation Equipment,1.8398,1.1557,1.2632,0.4318,1.3353,90.91,0.6841,False,False,15,14
0001368622,AeroVironment Inc,2017,3721,Transportation Equipment,1.8045,1.2318,1.21,0.4559,1.3041,90.39,0.5727,False,False,16,14
0001368622,AeroVironment Inc,2018,3721,Transportation Equipment,1.8594,1.2809,1.2502,0.4894,1.2448,89.34,0.5785,False,False,16,15
0001368622,AeroVironment Inc,2019,3721,Transportation Equipment,1.1727,1.2311,1.3009,0.4892,-0.2621,39.66,-0.0584,False,False,16,7
0001368622,AeroVironment Inc,2020,3721,Transportation Equipment,1.0956,1.2754,1.3659,0.4555,-0.5934,27.65,-0.1798,False,False,16,5
0001368622,AeroVironment Inc,2021,3721,Transportation Equipment,0.8007,1.2763,1.3516,0.4339,-1.2697,10.21,-0.4756,False,False,16,2
0001368622,AeroVironment Inc,2022,3721,Transportation Equipment,1.4149,1.3186,1.4005,0.4197,0.0343,51.37,0.0963,False,False,16,11
0001368622,AeroVironment Inc,2023,3721,Transportation Equipment,1.6186,1.3136,1.36,0.3727,0.6939,75.61,0.305,False,False,16,12
0001368622,AeroVironment Inc,2024,3721,Transportation Equipment,1.563,1.5002,1.4398,0.3977,0.3097,62.16,0.0628,False,False,16,10
0001965040,Fortrea Holdings Inc.,2023,8071,Health Services,1.5428,1.625,1.5408,0.5372,0.0038,50.15,-0.0822,False,False,9,4
0001965040,Fortrea Holdings Inc.,2024,8071,Health Services,1.1304,1.5832,1.5433,0.4722,-0.8744,19.09,-0.4528,False,False,9,2
0001674168,Hilton Grand Vacations Inc.,2017,7000,Hotels & Lodging Places,1.1444,1.1444,1.2245,0.4487,-0.1785,42.92,0.0,False,False,3,2
0001674168,Hilton Grand Vacations Inc.,2018,7000,Hotels & Lodging Places,0.873,0.8894,1.2137,0.4703,-0.7245,23.44,-0.0164,False,False,3,1
0001674168,Hilton Grand Vacations Inc.,2019,7000,Hotels & Lodging Places,0.7342,0.7342,1.0513,0.5556,-0.5707,28.41,0.0,False,False,3,2
0001674168,Hilton Grand Vacations Inc.,2020,7000,Hotels & Lodging Places,0.9992,0.9992,1.3194,0.5589,-0.573,28.33,0.0,False,False,3,2
0001674168,Hilton Grand Vacations Inc.,2021,7000,Hotels & Lodging Places,1.2065,1.6559,1.6972,0.4186,-1.1724,12.05,-0.4494,False,False,3,1
0001674168,Hilton Grand Vacations Inc.,2022,7000,Hotels & Lodging Places,1.4993,1.4993,1.7844,0.434,-0.6569,25.56,0.0,False,False,3,2
0001674168,Hilton Grand Vacations Inc.,2023,7000,Hotels & Lodging Places,1.1394,1.738,1.6796,0.4193,-1.2884,9.88,-0.5986,False,False,3,1
0001674168,Hilton Grand Vacations Inc.,2024,7000,Hotels & Lodging Places,1.7054,1.7054,1.9996,0.5536,-0.5314,29.76,0.0,False,False,3,2
0000906107,EQUITY RESIDENTIAL,2014,6798,Holding & Investment Offices,1.2591,1.3512,1.5222,0.5922,-0.4443,32.84,-0.0921,False,False,34,14
0000906107,EQUITY RESIDENTIAL,2015,6798,Holding & Investment Offices,0.9754,1.3685,1.5017,0.5406,-0.9735,16.51,-0.3931,False,False,34,4
0000906107,EQUITY RESIDENTIAL,2016,6798,Holding & Investment Offices,1.4442,1.2439,1.3544,0.4945,0.1816,57.2,0.2003,False,False,34,20
0000906107,EQUITY RESIDENTIAL,2017,6798,Holding & Investment Offices,1.2077,1.266,1.3465,0.5684,-0.2441,40.36,-0.0583,False,False,35,17
0000906107,EQUITY RESIDENTIAL,2018,6798,Holding & Investment Offices,0.9477,1.4241,1.4123,0.4786,-0.9709,16.58,-0.4764,False,False,36,8
0000906107,EQUITY RESIDENTIAL,2019,6798,Holding & Investment Offices,1.2247,1.489,1.565,0.5192,-0.6555,25.61,-0.2644,False,False,36,13
0000906107,EQUITY RESIDENTIAL,2020,6798,Holding & Investment Offices,1.4516,1.603,1.6008,0.5311,-0.2808,38.94,-0.1515,False,False,36,13
0000906107,EQUITY RESIDENTIAL,2021,6798,Holding & Investment Offices,1.2784,1.6365,1.6225,0.5162,-0.6667,25.25,-0.3581,False,False,38,13
0000906107,EQUITY RESIDENTIAL,2022,6798,Holding & Investment Offices,1.8761,1.5338,1.5203,0.4835,0.7358,76.91,0.3424,False,False,38,30
0000906107,EQUITY RESIDENTIAL,2023,6798,Holding & Investment Offices,1.9143,1.3933,1.527,0.635,0.6099,72.9,0.521,False,False,38,29
0000906107,EQUITY RESIDENTIAL,2024,6798,Holding & Investment Offices,1.3904,1.4158,1.4984,0.517,-0.2088,41.73,-0.0254,False,False,38,16
0001410384,"Q2 Holdings, Inc.",2014,7372,Business Services,1.7604,1.3776,1.4642,0.4658,0.636,73.76,0.3827,False,False,30,20
0001410384,"Q2 Holdings, Inc.",2015,7372,Business Services,1.9415,1.3992,1.445,0.4142,1.1986,88.47,0.5423,False,False,33,31
0001410384,"Q2 Holdings, Inc.",2016,7372,Business Services,0.7918,1.2126,1.353,0.4438,-1.2644,10.3,-0.4208,False,False,34,2
0001410384,"Q2 Holdings, Inc.",2017,7372,Business Services,1.6739,1.4053,1.4205,0.5086,0.4982,69.08,0.2686,False,False,35,25
0001410384,"Q2 Holdings, Inc.",2018,7372,Business Services,1.2896,1.2725,1.3518,0.4458,-0.1395,44.45,0.0171,False,False,37,21
0001410384,"Q2 Holdings, Inc.",2019,7372,Business Services,1.0707,1.4501,1.513,0.5256,-0.8416,20.0,-0.3794,False,False,39,7
0001410384,"Q2 Holdings, Inc.",2020,7372,Business Services,1.488,1.2848,1.4696,0.5263,0.035,51.4,0.2032,False,False,41,27
0001410384,"Q2 Holdings, Inc.",2021,7372,Business Services,1.1283,1.554,1.5149,0.5094,-0.7589,22.39,-0.4257,False,False,44,12
0001410384,"Q2 Holdings, Inc.",2022,7372,Business Services,2.0017,1.6255,1.5964,0.5242,0.7732,78.03,0.3762,False,False,44,32
0001410384,"Q2 Holdings, Inc.",2023,7372,Business Services,2.1314,1.4968,1.6082,0.54,0.9689,83.37,0.6346,False,False,44,35
0001410384,"Q2 Holdings, Inc.",2024,7372,Business Services,1.6211,1.6211,1.6381,0.498,-0.0341,48.64,0.0,False,False,45,23
0000805676,PARK NATIONAL CORP /OH/,2014,6021,Depository Institutions (Banks),1.007,1.1132,1.1436,0.3362,-0.4064,34.22,-0.1062,False,False,28,11
0000805676,PARK NATIONAL CORP /OH/,2015,6021,Depository Institutions (Banks),1.1926,1.1838,1.2697,0.5379,-0.1433,44.3,0.0089,False,False,28,15
0000805676,PARK NATIONAL CORP /OH/,2016,6021,Depository Institutions (Banks),1.6401,1.3085,1.2589,0.4684,0.8138,79.21,0.3316,False,False,28,24
0000805676,PARK NATIONAL CORP /OH/,2017,6021,Depository Institutions (Banks),1.2941,1.2254,1.2671,0.4684,0.0577,52.3,0.0687,False,False,28,15
0000805676,PARK NATIONAL CORP /OH/,2018,6021,Depository Institutions (Banks),0.6734,1.1459,1.1929,0.4616,-1.1254,13.02,-0.4725,False,False,28,4
0000805676,PARK NATIONAL CORP /OH/,2019,6021,Depository Institutions (Banks),0.6847,1.1102,1.1872,0.4375,-1.1485,12.54,-0.4254,False,False,28,4
0000805676,PARK NATIONAL CORP /OH/,2020,6021,Depository Institutions (Banks),0.9941,1.1194,1.2621,0.4954,-0.5411,29.42,-0.1253,False,False,28,9
0000805676,PARK NATIONAL CORP /OH/,2021,6021,Depository Institutions (Banks),1.3933,1.2003,1.2948,0.4619,0.2133,58.45,0.193,False,False,28,19
0000805676,PARK NATIONAL CORP /OH/,2022,6021,Depository Institutions (Banks),1.2842,1.2701,1.2824,0.4081,0.0044,50.18,0.0141,False,False,28,17
0000805676,PARK NATIONAL CORP /OH/,2023,6021,Depository Institutions (Banks),1.5019,1.2453,1.2749,0.4176,0.5435,70.66,0.2566,False,False,28,22
0000805676,PARK NATIONAL CORP /OH/,2024,6021,Depository Institutions (Banks),1.572,1.2788,1.259,0.433,0.7227,76.51,0.2932,False,False,28,22
0001032033,SLM Corp,2014,6141,Non-Depository Credit Institutions,1.0003,1.0003,1.2128,0.3967,-0.5358,29.6,0.0,False,False,3,2
0001032033,SLM Corp,2015,6141,Non-Depository Credit Institutions,2.1522,1.8271,1.7478,0.3668,1.1023,86.48,0.3251,False,False,3,3
0001032033,SLM Corp,2016,6141,Non-Depository Credit Institutions,2.0587,1.0369,1.3282,0.5201,1.4046,91.99,1.0218,False,False,3,3
0001032033,SLM Corp,2017,6141,Non-Depository Credit Institutions,1.8642,1.5371,1.5339,0.271,1.2189,88.86,0.3271,False,False,3,3
0001032033,SLM Corp,2018,6141,Non-Depository Credit Institutions,1.3636,1.3636,1.2815,0.1204,0.682,75.24,0.0,False,False,3,2
0001032033,SLM Corp,2019,6141,Non-Depository Credit Institutions,2.0206,1.746,1.7201,0.2566,1.1712,87.92,0.2746,False,False,3,3
0001032033,SLM Corp,2020,6141,Non-Depository Credit Institutions,1.7165,1.7165,1.7954,0.2053,-0.3844,35.04,0.0,False,False,3,2
0001032033,SLM Corp,2021,6141,Non-Depository Credit Institutions,1.8242,1.4198,1.5589,0.6103,0.4346,66.81,0.4044,False,False,4,3
