adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,name,form,period,filed,quarter
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2021-03-31,0,USD,,,69178000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=AssetBackedSecurities;,,21605000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-09-30,0,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,50779000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,ProceedsFromIssuanceOfCommonStock,us-gaap/2020,2021-06-30,3,USD,,,561000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2020,2021-06-30,3,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,2460000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,1,USD,ProductOrService=Service;,,17486000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2020,2020-06-30,3,USD,,,906000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OperatingIncomeLoss,us-gaap/2020,2021-06-30,3,USD,ConsolidationItems=OperatingSegments;,,106048000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommonStocksIncludingAdditionalPaidInCapital,us-gaap/2020,2021-06-30,0,USD,,,54989000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,2020-06-30,1,USD,,,2239000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossbeforeReclassificationafterTax,0000320193-21-000065,2021-06-30,3,USD,,,4000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FinancialInstrument=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-06-30,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-550000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;,,9568000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FinancialInstrument=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2020,2020-06-30,3,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,5215000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,Dividends,us-gaap/2020,2021-06-30,1,USD,EquityComponents=RetainedEarnings;,,3713000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2021-06-30,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,58000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,2020-09-30,0,USD,,,-406000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommonStockParOrStatedValuePerShare,us-gaap/2020,2020-09-30,0,USD,,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,us-gaap/2020,2021-06-30,3,USD,,,234000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=CorporateDebtSecurities;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossReclassificationAfterTax,0000320193-21-000065,2020-06-30,1,USD,,,1120000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommercialPaper,us-gaap/2020,2021-06-30,0,USD,,,8000000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2020,2020-06-30,3,USD,,,54865000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2020-06-30,1,USD,BusinessSegments=JapanSegment;,,4966000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-03-31,0,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,48032000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommercialPaper,us-gaap/2020,2020-09-30,0,USD,,,4996000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CostOfGoodsAndServicesSold,us-gaap/2020,2020-06-30,1,USD,DerivativeInstrumentRisk=ForeignExchangeContract;EquityComponents=AccumulatedGainLossNetDerivativeInstrumentParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,-362000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncomeTaxExpenseBenefit,us-gaap/2020,2021-06-30,1,USD,,,2625000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AssetsCurrent,us-gaap/2020,2021-06-30,0,USD,,,114423000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherLiabilitiesCurrent,us-gaap/2020,2020-09-30,0,USD,,,42684000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-06-30,0,USD,,,72282000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OperatingIncomeLoss,us-gaap/2020,2021-06-30,1,USD,BusinessSegments=GreaterChinaSegment;,,6303000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,3,USD,ProductOrService=IPhone;,,153105000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,3,USD,BusinessSegments=RestOfAsiaPacificSegment;,,21164000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NonoperatingIncomeExpense,us-gaap/2020,2021-06-30,3,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,284000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2020-06-30,1,USD,ProductOrService=IPhone;,,26418000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NonoperatingIncomeExpense,us-gaap/2020,2021-06-30,1,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,70000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OperatingIncomeLoss,us-gaap/2020,2021-06-30,1,USD,BusinessSegments=JapanSegment;,,3031000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,1,USD,BusinessSegments=RestOfAsiaPacificSegment;,,5395000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,GrossProfit,us-gaap/2020,2020-06-30,1,USD,,,22680000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,18072000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,ResearchAndDevelopmentExpense,us-gaap/2020,2020-06-30,3,USD,,,13774000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,3078000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,2021-06-30,3,USD,,,-72971000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NetIncomeLoss,us-gaap/2020,2020-06-30,1,USD,,,11253000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AssetsNoncurrent,us-gaap/2020,2021-06-30,0,USD,,,215417000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherAssetsNoncurrent,us-gaap/2020,2021-06-30,0,USD,,,44854000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=AssetBackedSecurities;,,13375000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,2021-06-30,1,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,LongTermDebtNoncurrent,us-gaap/2020,2020-09-30,0,USD,,,98667000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=ForeignGovernmentDebtSecurities;,,3329000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommonStockSharesIssued,us-gaap/2020,2020-09-30,0,shares,,,16976763000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=BankTimeDeposits;,,6246000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,ResearchAndDevelopmentExpense,us-gaap/2020,2021-06-30,1,USD,ConsolidationItems=MaterialReconcilingItems;,,5717000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=ForeignGovernmentDebtSecurities;,,16512000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2020,2020-06-30,1,shares,,,17419154000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,27479000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NonoperatingIncomeExpense,us-gaap/2020,2021-06-30,1,USD,,,243000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OperatingIncomeLoss,us-gaap/2020,2020-06-30,1,USD,BusinessSegments=RestOfAsiaPacificSegment;,,1374000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NonoperatingIncomeExpense,us-gaap/2020,2020-06-30,1,USD,,,46000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,2021-06-30,3,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-792000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USTreasurySecurities;,,8083000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USTreasurySecurities;,,12918000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,3,USD,BusinessSegments=EuropeSegment;,,68513000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,2020-06-30,3,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,430000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,LiabilitiesCurrent,us-gaap/2020,2021-06-30,0,USD,,,107754000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2020,2021-06-30,1,USD,,,24369000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2020,2020-06-30,1,USD,ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,1403000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2019-09-30,0,USD,,,90488000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,2020-06-30,1,USD,,,194000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommonStocksIncludingAdditionalPaidInCapital,us-gaap/2020,2020-09-30,0,USD,,,50779000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,2020-06-30,1,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,2239000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=ForeignGovernmentDebtSecurities;,,3537000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2021-06-30,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,1054000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CostOfGoodsAndServicesSold,us-gaap/2020,2020-06-30,3,USD,,,129550000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2020,2020-06-30,3,USD,,,6760000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,2020-06-30,3,USD,,,5525000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2020,2020-06-30,3,USD,,,-15185000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FinancialInstrument=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CommonStockSharesIssued,us-gaap/2020,2021-06-30,0,shares,,,16556942000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,2009000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AccountsPayableCurrent,us-gaap/2020,2021-06-30,0,USD,,,40409000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,us-gaap/2020,2020-06-30,3,USD,,,39760000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2020-09-30,0,USD,,,100887000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2020-06-30,3,USD,,,209817000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CostOfGoodsAndServicesSold,us-gaap/2020,2021-06-30,3,USD,,,164795000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,410000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-09-30,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,1846000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,884000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,InterestPaidNet,us-gaap/2020,2021-06-30,3,USD,,,1870000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USTreasurySecurities;,,8580000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,2021-06-30,3,USD,EquityComponents=AccumulatedTranslationAdjustment;,,659000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncreaseDecreaseInOtherReceivables,us-gaap/2020,2021-06-30,3,USD,,,-4892000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossReclassificationAfterTax,0000320193-21-000065,2020-06-30,3,USD,,,884000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,NetIncomeLoss,us-gaap/2020,2021-06-30,3,USD,,,74129000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,DepreciationDepletionAndAmortization,us-gaap/2020,2020-06-30,3,USD,,,8354000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,2020-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2020,2020-06-30,3,shares,,,17450284000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2020,2021-06-30,1,USD,,,163000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesCurrent,us-gaap/2020,2021-06-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=AssetBackedSecurities;,,662000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,2020-06-30,3,USD,,,-170000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,IncomeTaxExpenseBenefit,us-gaap/2020,2021-06-30,3,USD,,,11830000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2021-06-30,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-716000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,2020-06-30,1,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,2021-06-30,3,USD,ProductOrService=WearablesHomeandAccessories;,,29582000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,AccountsReceivableNetCurrent,us-gaap/2020,2021-06-30,0,USD,,,17475000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,CostOfGoodsAndServicesSold,us-gaap/2020,2021-06-30,1,USD,DerivativeInstrumentRisk=ForeignExchangeContract;EquityComponents=AccumulatedGainLossNetDerivativeInstrumentParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,101000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2019-09-30,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AccumulatedOtherComprehensiveIncome;,,136000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2020-03-31,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=RetainedEarnings;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,StockholdersEquity,us-gaap/2020,2021-03-31,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=RetainedEarnings;,,0.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
0000320193-21-000065,MarketableSecuritiesNoncurrent,us-gaap/2020,2021-06-30,0,USD,,,131948000000.0,,APPLE INC,10-Q,2021-06-30,2021-07-28,2021q3
