cik,company_name,year_2014_chi_square,year_2014_p_value,year_2014_MAD,year_2014_KS_test,year_2015_chi_square,year_2015_p_value,year_2015_MAD,year_2015_KS_test,year_2016_chi_square,year_2016_p_value,year_2016_MAD,year_2016_KS_test,year_2017_chi_square,year_2017_p_value,year_2017_MAD,year_2017_KS_test,year_2018_chi_square,year_2018_p_value,year_2018_MAD,year_2018_KS_test,year_2019_chi_square,year_2019_p_value,year_2019_MAD,year_2019_KS_test,year_2020_chi_square,year_2020_p_value,year_2020_MAD,year_2020_KS_test,year_2021_chi_square,year_2021_p_value,year_2021_MAD,year_2021_KS_test,year_2022_chi_square,year_2022_p_value,year_2022_MAD,year_2022_KS_test,year_2023_chi_square,year_2023_p_value,year_2023_MAD,year_2023_KS_test,year_2024_chi_square,year_2024_p_value,year_2024_MAD,year_2024_KS_test
0000032604,EMERSON ELECTRIC CO,30.4655,0.0002,1.3622,0.9096,20.6574,0.0081,1.1187,0.8979,9.5095,0.3012,0.6757,0.9007,26.608,0.0008,1.0975,0.8905,25.9783,0.0011,1.2227,0.8934,15.9732,0.0428,0.772,0.9022,18.323,0.0189,0.9045,0.897,12.7455,0.1209,0.688,0.9036,24.2547,0.0021,1.03,0.9013,28.5869,0.0004,0.9424,0.9033,20.4832,0.0087,0.7848,0.9087
0001001316,"TG THERAPEUTICS, INC.",22.6067,0.0039,1.4345,0.9001,25.9979,0.0011,1.5404,0.8884,29.1983,0.0003,1.1061,0.9039,44.0055,0.0,1.728,0.9193,42.947,0.0,1.8726,0.9081,79.6335,0.0,2.6513,0.889,60.3113,0.0,2.1147,0.8925,88.4346,0.0,2.8432,0.8928,73.2899,0.0,2.5339,0.8953,68.5708,0.0,2.3594,0.9141,63.1819,0.0,2.2256,0.9042
0001772016,"BELLRING BRANDS, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.234,0.0392,1.2978,0.8927,17.7928,0.0228,1.1826,0.9026,24.3204,0.002,1.1598,0.8934,43.4495,0.0,2.1537,0.8998,37.7728,0.0,2.0481,0.913
0001823529,"Enact Holdings, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7582,0.0883,1.6686,0.8985,95.9356,0.0,2.3067,0.9156,72.9712,0.0,1.9042,0.9104,81.342,0.0,2.0237,0.9203
0001585364,PERRIGO Co plc,20.984,0.0072,0.8656,0.8985,41.2168,0.0,1.6635,0.8953,33.3658,0.0001,1.3509,0.8932,46.8373,0.0,0.8746,0.9055,5.7042,0.6803,0.5602,0.9079,16.0602,0.0415,0.9966,0.9085,34.857,0.0,1.3484,0.9059,57.189,0.0,1.6392,0.9073,46.325,0.0,1.5656,0.9084,24.8766,0.0016,1.1334,0.9145,23.5942,0.0027,1.175,0.9131
0000110471,WOLVERINE WORLD WIDE INC /DE/,23.4081,0.0029,0.6086,0.903,34.0163,0.0,0.8811,0.8998,21.6543,0.0056,0.5455,0.8946,16.0406,0.0418,0.8644,0.9048,8.0159,0.4319,0.5182,0.9075,10.3327,0.2424,0.58,0.9015,24.0112,0.0023,1.0083,0.9026,44.2839,0.0,1.534,0.9099,47.7974,0.0,1.4619,0.9081,36.2274,0.0,1.3057,0.8999,65.7492,0.0,1.5347,0.8967
0001069183,"AXON ENTERPRISE, INC.",18.7153,0.0165,1.128,0.8978,16.3777,0.0373,1.0348,0.8951,33.0178,0.0001,1.2556,0.8928,40.0528,0.0,1.4584,0.8963,37.8537,0.0,1.1719,0.9139,23.9268,0.0024,0.8489,0.9145,14.5119,0.0694,0.6549,0.9072,28.4032,0.0004,0.9897,0.8943,42.2509,0.0,1.338,0.9051,53.9434,0.0,1.3671,0.9105,36.1681,0.0,1.0942,0.9114
0000105770,WEST PHARMACEUTICAL SERVICES INC,27.355,0.0006,0.8177,0.9005,42.0936,0.0,1.1921,0.8938,52.5657,0.0,1.3402,0.9017,55.0784,0.0,1.332,0.9073,46.76,0.0,1.424,0.9057,50.2959,0.0,1.5937,0.9094,47.1176,0.0,1.6128,0.9127,58.7535,0.0,2.1438,0.9162,70.9439,0.0,2.033,0.9224,67.2163,0.0,2.2362,0.9151,61.1445,0.0,2.0121,0.9161
0001600033,"e.l.f. Beauty, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9371,0.3476,1.5271,0.9124,14.1842,0.0771,0.9547,0.9089,42.7643,0.0,1.6432,0.9121,88.2962,0.0,2.344,0.9142,172.047,0.0,2.7529,0.9233,159.6177,0.0,3.2555,0.9181,191.5616,0.0,3.5444,0.9098,175.8399,0.0,3.2216,0.9215,198.2082,0.0,2.906,0.9134
0001675149,Alcoa Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.877,0.0314,1.938,0.9032,67.1985,0.0,1.594,0.8942,60.2871,0.0,1.5657,0.9038,31.4738,0.0001,1.1492,0.9109,22.8413,0.0036,1.0265,0.91,35.9846,0.0,1.2577,0.9021,9.8968,0.2723,0.6266,0.8953,43.208,0.0,1.603,0.89,77.9302,0.0,1.9498,0.8863
0000022356,COMMERCE BANCSHARES INC /MO/,59.3276,0.0,1.143,0.8932,95.1223,0.0,1.5209,0.8953,46.8015,0.0,1.0408,0.8995,65.8291,0.0,1.3388,0.8845,71.9946,0.0,1.2247,0.8915,23.3004,0.003,0.8863,0.9002,37.0127,0.0,0.9001,0.8966,41.9225,0.0,0.9137,0.906,39.9041,0.0,1.1048,0.8993,31.6471,0.0001,1.0275,0.9027,26.6805,0.0008,0.6522,0.9036
0001915657,HF Sinclair Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5936,0.0,1.3994,0.8858,77.7256,0.0,1.5904,0.889,36.4066,0.0,0.9085,0.8963
0000912562,"GIBRALTAR INDUSTRIES, INC.",76.8347,0.0,1.7149,0.8919,36.2396,0.0,1.1885,0.8929,24.1353,0.0022,0.9621,0.9081,36.9729,0.0,1.1872,0.9039,39.9459,0.0,1.1189,0.8935,67.4201,0.0,1.8869,0.8984,38.6493,0.0,1.5303,0.8863,60.632,0.0,1.5502,0.9079,95.6231,0.0,1.8002,0.9191,116.2608,0.0,2.0201,0.9287,119.1797,0.0,2.2064,0.9145
0000807882,JACK IN THE BOX INC,42.7464,0.0,1.2982,0.8979,37.109,0.0,1.1871,0.9054,37.0573,0.0,1.5547,0.9159,37.2619,0.0,1.3854,0.914,34.0649,0.0,1.4149,0.9156,32.6776,0.0001,1.0186,0.9001,23.0776,0.0033,0.9046,0.9084,42.0251,0.0,1.2375,0.9173,40.2126,0.0,1.063,0.9134,55.4912,0.0,1.3701,0.911,90.7943,0.0,1.7865,0.9152
0000098362,TIMKEN CO,39.5795,0.0,1.4602,0.8997,24.9464,0.0016,1.0523,0.9013,22.5421,0.004,1.0906,0.9017,14.8262,0.0626,0.7902,0.9081,12.7662,0.1201,0.7684,0.903,79.5721,0.0,1.3444,0.8645,66.2996,0.0,1.6456,0.8723,22.6587,0.0038,1.0495,0.9019,28.8532,0.0003,1.1288,0.9122,31.2367,0.0001,1.1749,0.9032,24.0182,0.0023,1.1327,0.9089
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",92.6976,0.0,2.8025,0.9042,60.0629,0.0,1.9383,0.9111,61.5141,0.0,1.7785,0.9111,112.0765,0.0,2.6602,0.9102,100.4706,0.0,2.5588,0.9198,178.7334,0.0,2.4672,0.9095,174.3277,0.0,2.6626,0.8951,149.366,0.0,2.3297,0.9047,140.1813,0.0,2.2245,0.9038,114.2169,0.0,2.1682,0.9137,110.6845,0.0,1.8717,0.924
0000923120,GREENBRIER COMPANIES INC,41.621,0.0,0.9741,0.9005,24.0133,0.0023,0.5953,0.9019,9.7803,0.2808,0.4725,0.9084,54.6155,0.0,1.5668,0.9052,34.29,0.0,1.2904,0.9159,18.5282,0.0176,0.6863,0.9165,44.3474,0.0,1.1059,0.9115,45.0273,0.0,1.3564,0.9081,28.8436,0.0003,1.1415,0.9123,32.6079,0.0001,1.2999,0.9124,37.7335,0.0,1.2056,0.9065
0000723254,CINTAS CORP,19.6315,0.0118,0.5951,0.9076,28.8538,0.0003,0.6463,0.905,61.2113,0.0,1.1981,0.9006,77.1298,0.0,1.2614,0.9088,68.6841,0.0,1.1622,0.915,84.0799,0.0,1.248,0.9095,32.1431,0.0001,0.9934,0.9085,37.3907,0.0,1.2008,0.918,36.6733,0.0,1.1267,0.9119,43.4077,0.0,1.3516,0.8901,65.3277,0.0,1.6446,0.8787
0000831259,FREEPORT-MCMORAN INC,28.0595,0.0005,0.7505,0.9073,43.2159,0.0,1.0264,0.9053,107.8335,0.0,1.2592,0.9097,31.6576,0.0001,0.8315,0.9046,26.937,0.0007,0.7222,0.9106,34.0175,0.0,0.937,0.9051,36.1347,0.0,1.0456,0.9098,38.4899,0.0,1.0045,0.9092,56.9681,0.0,1.2632,0.9099,58.5975,0.0,1.3079,0.9082,62.4632,0.0,1.3945,0.9126
0001474098,Pebblebrook Hotel Trust,105.9351,0.0,1.961,0.9096,50.4041,0.0,1.1955,0.9203,46.8538,0.0,0.9485,0.9052,45.575,0.0,1.3459,0.9066,40.5989,0.0,1.3913,0.9122,41.9683,0.0,1.2894,0.9183,13.7311,0.089,0.8158,0.9123,15.6602,0.0475,0.8719,0.9063,32.1603,0.0001,1.1906,0.9083,14.088,0.0795,0.7624,0.9035,22.0775,0.0048,0.9322,0.9044
0001984060,Atlas Energy Solutions Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9738,0.0072,1.2928,0.919,29.7259,0.0002,1.5286,0.9052
0000080172,NATIONAL PRESTO INDUSTRIES INC,56.2662,0.0,1.9901,0.9136,35.8551,0.0,1.8714,0.9104,26.6721,0.0008,1.7417,0.899,33.4498,0.0001,1.6958,0.9151,34.1796,0.0,1.4546,0.9101,81.7812,0.0,1.7869,0.9034,84.837,0.0,2.0209,0.9153,65.492,0.0,1.7855,0.9034,43.9689,0.0,1.7299,0.9046,96.9331,0.0,1.9323,0.9209,110.2283,0.0,2.2742,0.926
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",36.5786,0.0,0.9748,0.8991,44.1632,0.0,1.2038,0.8879,43.0224,0.0,1.3153,0.8984,44.4005,0.0,1.32,0.9002,65.3333,0.0,1.2996,0.911,49.8471,0.0,1.2002,0.9159,47.8412,0.0,1.1619,0.9126,62.2232,0.0,1.2591,0.8971,57.2507,0.0,1.5857,0.8975,45.8742,0.0,1.3913,0.9141,43.0092,0.0,1.2487,0.9261
0000906553,BOYD GAMING CORP,43.3922,0.0,1.037,0.9044,65.4122,0.0,1.0707,0.9036,86.3255,0.0,1.181,0.9056,24.924,0.0016,0.7194,0.9015,65.4372,0.0,0.8894,0.9035,24.125,0.0022,0.5872,0.9091,18.3916,0.0185,0.8538,0.9081,52.5101,0.0,1.6559,0.9068,44.4671,0.0,1.4562,0.9008,67.5478,0.0,1.738,0.9027,46.1143,0.0,1.5184,0.8959
0000097476,TEXAS INSTRUMENTS INC,80.277,0.0,2.6091,0.9188,90.6838,0.0,2.1363,0.9217,50.1219,0.0,1.9232,0.9087,38.8086,0.0,1.5928,0.9011,39.7508,0.0,1.5946,0.9063,49.4823,0.0,1.3999,0.9028,44.5669,0.0,1.4779,0.8941,50.8366,0.0,1.4179,0.8903,22.36,0.0043,1.2143,0.9009,22.5532,0.004,0.893,0.8985,35.8074,0.0,1.3709,0.9018
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,26.127,0.001,1.2765,0.9016,67.381,0.0,1.9603,0.9161,35.467,0.0,1.1651,0.9046,61.515,0.0,1.463,0.8963,69.7531,0.0,1.5532,0.899,39.9483,0.0,0.9597,0.9028,70.1202,0.0,1.491,0.9183,106.0815,0.0,1.896,0.9165,96.8922,0.0,1.7669,0.9098,103.6897,0.0,1.6943,0.9077,84.0689,0.0,1.47,0.8922
0001623925,Antero Midstream Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3127,0.0381,2.7096,0.8945,21.052,0.007,1.9062,0.9067,18.4716,0.018,1.1068,0.9109,84.301,0.0,2.1068,0.915,48.4433,0.0,1.3664,0.9011,59.0517,0.0,1.7045,0.9006,68.2911,0.0,1.7915,0.8983,72.4996,0.0,1.7667,0.8945
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,39.4889,0.0,1.7172,0.8936,28.2152,0.0004,1.1548,0.903,26.3845,0.0009,1.1073,0.9053,16.3231,0.038,0.9503,0.9165,44.1443,0.0,1.4534,0.9041,42.458,0.0,1.2951,0.896,80.771,0.0,1.4186,0.9057,154.1069,0.0,2.3673,0.905,128.0434,0.0,2.6338,0.8874,105.465,0.0,2.5652,0.8836,70.0287,0.0,1.8068,0.9005
0000711404,"COOPER COMPANIES, INC.",17.4649,0.0256,0.8482,0.9102,34.5742,0.0,1.5196,0.9193,24.7704,0.0017,1.2242,0.9187,40.5068,0.0,1.6931,0.912,37.465,0.0,1.5763,0.9058,74.1935,0.0,1.7644,0.9133,99.1004,0.0,1.7543,0.9096,89.2386,0.0,1.4611,0.9018,49.4027,0.0,1.3692,0.9087,79.5786,0.0,1.8251,0.9188,75.401,0.0,2.1718,0.9195
0001020710,DXP ENTERPRISES INC,73.9484,0.0,2.5584,0.903,73.3183,0.0,2.4114,0.9115,106.2521,0.0,2.8426,0.8975,121.0887,0.0,3.0892,0.8995,114.3953,0.0,2.5929,0.8921,96.6667,0.0,2.4864,0.9061,98.925,0.0,2.3801,0.8979,94.7363,0.0,1.7291,0.8999,41.0998,0.0,1.7053,0.9054,32.9433,0.0001,1.4279,0.9085,47.6298,0.0,1.8029,0.8962
0001002047,"NetApp, Inc.",21.2624,0.0065,0.6805,0.8803,15.3551,0.0526,1.0457,0.8948,36.0058,0.0,1.6557,0.8984,58.0967,0.0,1.6876,0.911,46.2229,0.0,1.7554,0.8994,48.3445,0.0,1.6371,0.9042,48.4766,0.0,1.5479,0.9109,24.2341,0.0021,1.3494,0.9069,24.6113,0.0018,1.2664,0.9061,32.1981,0.0001,1.5185,0.9021,28.6525,0.0004,1.4761,0.8937
0000024741,CORNING INC /NY,12.6734,0.1236,0.8057,0.9093,14.1585,0.0777,0.6935,0.9037,25.6738,0.0012,0.9564,0.8981,27.6087,0.0006,1.193,0.9059,35.4756,0.0,1.2214,0.9167,61.5277,0.0,1.5703,0.9126,111.5204,0.0,2.1025,0.898,87.2167,0.0,1.9407,0.8979,64.4261,0.0,1.7755,0.8958,61.1754,0.0,1.647,0.8893,78.411,0.0,1.7821,0.8848
0000066004,MIDDLESEX WATER CO,37.0505,0.0,1.2205,0.8909,30.2429,0.0002,1.1927,0.9034,15.665,0.0474,0.8614,0.8976,46.4317,0.0,1.4798,0.9011,28.5267,0.0004,1.204,0.9,76.3561,0.0,1.7313,0.8977,55.0971,0.0,1.3678,0.8854,41.8181,0.0,1.5088,0.8962,42.1726,0.0,1.5969,0.9093,66.5611,0.0,1.8558,0.8951,20.5881,0.0083,1.1106,0.9017
0000704532,ONTO INNOVATION INC.,47.445,0.0,2.0272,0.9176,31.5727,0.0001,1.6711,0.9069,42.924,0.0,1.8943,0.909,67.0664,0.0,2.2602,0.9072,46.9882,0.0,1.8518,0.9072,107.2243,0.0,2.4777,0.9101,13.0111,0.1115,0.9049,0.9137,67.2567,0.0,1.7109,0.9175,102.8074,0.0,2.2308,0.9219,63.2881,0.0,1.6644,0.9196,48.6248,0.0,1.4298,0.9174
0000818479,DENTSPLY SIRONA Inc.,48.1144,0.0,1.4614,0.9141,35.9929,0.0,1.0628,0.9077,29.3859,0.0003,0.9766,0.9059,26.481,0.0009,1.0381,0.8947,53.7198,0.0,1.352,0.8876,32.6039,0.0001,0.9705,0.8988,40.591,0.0,1.0964,0.9039,67.4803,0.0,1.6371,0.8916,80.9566,0.0,1.1934,0.9016,36.2894,0.0,1.0539,0.9171,88.2684,0.0,1.6168,0.9244
0001389170,Targa Resources Corp.,32.2683,0.0001,1.1042,0.9117,26.8862,0.0007,0.9195,0.9149,72.6419,0.0,0.9653,0.9048,60.2453,0.0,1.0213,0.898,35.9892,0.0,1.0605,0.8991,28.6023,0.0004,1.0446,0.8939,49.1452,0.0,1.1442,0.8818,57.1397,0.0,1.3043,0.8836,50.802,0.0,1.2912,0.8943,35.9043,0.0,0.9074,0.8981,27.0428,0.0007,0.9341,0.9035
0000936395,CIENA CORP,9.8903,0.2728,0.8967,0.9086,12.8015,0.1189,0.8586,0.9206,24.0747,0.0022,1.3367,0.9088,24.3832,0.002,1.1536,0.9069,20.5642,0.0084,1.1634,0.9147,32.0312,0.0001,1.244,0.9144,15.4347,0.0512,0.8338,0.9092,26.3494,0.0009,1.0781,0.9118,24.2952,0.002,1.026,0.9135,15.4039,0.0518,0.8732,0.9086,19.7324,0.0114,1.0145,0.907
0001596993,DORIAN LPG LTD.,6.83,0.5551,1.0835,0.9078,26.5901,0.0008,1.5767,0.9062,58.279,0.0,1.803,0.8907,34.1546,0.0,1.2378,0.9037,56.5327,0.0,1.8079,0.9162,81.3987,0.0,2.2882,0.8947,150.9274,0.0,2.9193,0.8946,164.1839,0.0,2.7656,0.8831,126.9059,0.0,2.3599,0.8801,57.466,0.0,1.4079,0.8955,61.4855,0.0,2.0553,0.9106
0000004904,AMERICAN ELECTRIC POWER CO INC,65.5271,0.0,0.7053,0.9001,28.5964,0.0004,0.4292,0.898,23.8275,0.0024,0.3849,0.903,49.7185,0.0,0.4821,0.8929,37.1049,0.0,0.4183,0.8966,12.899,0.1154,0.222,0.9024,14.7842,0.0635,0.3265,0.9041,18.0405,0.0209,0.2595,0.904,34.7813,0.0,0.4492,0.9074,35.5546,0.0,0.4192,0.9028,43.0527,0.0,0.4663,0.9031
0000814453,NEWELL BRANDS INC.,9.6887,0.2876,0.6923,0.9089,26.2642,0.0009,1.0664,0.9119,11.0809,0.1972,0.6405,0.9131,12.1298,0.1455,0.72,0.9074,13.5205,0.0952,0.8546,0.9109,10.373,0.2398,0.6046,0.9039,20.4022,0.0089,0.8561,0.9024,58.2323,0.0,1.4551,0.9091,45.7743,0.0,1.3706,0.9017,48.6682,0.0,1.2234,0.9101,29.5199,0.0003,1.0993,0.9054
0000069891,NATIONAL BEVERAGE CORP,114.6699,0.0,3.2687,0.9238,85.6254,0.0,2.9134,0.9284,48.4711,0.0,2.491,0.9214,35.9984,0.0,1.8311,0.9243,48.1921,0.0,1.9752,0.9221,77.9952,0.0,2.9993,0.9238,126.6137,0.0,3.1781,0.916,87.5722,0.0,2.7182,0.8828,62.4432,0.0,2.446,0.8841,67.2302,0.0,2.3676,0.8789,70.9094,0.0,2.4786,0.8914
0001341439,ORACLE CORP,34.0785,0.0,1.3185,0.8966,20.5938,0.0083,1.0241,0.905,20.5354,0.0085,1.1605,0.9063,4.3491,0.8243,0.3384,0.8948,20.4061,0.0089,1.0506,0.8893,23.2179,0.0031,1.1593,0.8972,22.2752,0.0044,0.974,0.9012,8.4271,0.3929,0.5484,0.9103,7.8606,0.4472,0.5855,0.9088,9.6982,0.2869,0.7492,0.9095,10.5866,0.2262,0.7833,0.902
0001555280,Zoetis Inc.,43.0986,0.0,1.2557,0.8934,49.718,0.0,1.0406,0.9001,40.4455,0.0,1.3508,0.905,23.194,0.0031,0.875,0.9075,21.7154,0.0055,0.9258,0.9113,17.8865,0.0221,0.8965,0.9131,13.7094,0.0897,0.6795,0.9041,33.1918,0.0001,0.9039,0.903,29.4525,0.0003,0.787,0.9096,23.4407,0.0028,0.7242,0.9084,45.5229,0.0,1.0859,0.9106
0001670541,Adient plc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0272,0.0002,1.2086,0.8895,108.4356,0.0,2.4502,0.8894,68.5857,0.0,1.796,0.9026,42.0358,0.0,1.2537,0.9088,29.9996,0.0002,0.7909,0.8988,26.2121,0.001,0.9575,0.8947,30.9171,0.0001,1.2018,0.8835,64.6719,0.0,1.6319,0.8711
0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",55.0844,0.0,2.1047,0.9086,59.0931,0.0,1.549,0.9071,64.3143,0.0,2.8021,0.9076,50.7753,0.0,1.794,0.912,52.7151,0.0,1.4302,0.9086,44.2694,0.0,1.3969,0.8996,27.7934,0.0005,0.9608,0.913,35.7816,0.0,1.1431,0.9164,20.2806,0.0093,0.8779,0.9034,19.4793,0.0125,0.9265,0.914,39.2044,0.0,1.1422,0.9247
0000030697,Wendy's Co,38.5756,0.0,1.2069,0.9031,45.8423,0.0,1.292,0.9064,15.9744,0.0427,0.9292,0.9064,12.3795,0.1351,0.8575,0.9053,19.9412,0.0106,1.1111,0.8974,57.5566,0.0,1.6157,0.9003,56.5941,0.0,1.521,0.9103,117.8588,0.0,2.1272,0.9163,87.1765,0.0,2.1148,0.9179,68.1183,0.0,1.7949,0.9125,109.0589,0.0,2.1825,0.9145
0001088856,CORCEPT THERAPEUTICS INC,53.0793,0.0,1.9719,0.8605,40.7718,0.0,2.3928,0.8884,22.4117,0.0042,1.9396,0.9042,18.0166,0.0211,1.6156,0.909,40.3989,0.0,2.4047,0.9262,41.9865,0.0,1.8935,0.919,22.0223,0.0049,1.1329,0.9194,12.9598,0.1132,0.7944,0.9142,20.3652,0.009,1.2966,0.9165,60.5058,0.0,2.3259,0.9206,124.9561,0.0,3.0668,0.9296
0001489393,LyondellBasell Industries N.V.,38.6685,0.0,1.133,0.8938,18.345,0.0188,0.8548,0.9051,14.0311,0.081,0.6502,0.8948,28.2355,0.0004,0.8742,0.8905,30.5839,0.0002,1.0378,0.905,27.3638,0.0006,0.8401,0.9091,26.4853,0.0009,0.727,0.9134,31.4446,0.0001,1.0193,0.9133,24.1053,0.0022,0.9899,0.9077,46.856,0.0,1.1482,0.9114,96.4416,0.0,2.0439,0.899
0000719413,HECLA MINING CO/DE/,45.8428,0.0,1.0811,0.9071,60.2076,0.0,1.267,0.8955,30.416,0.0002,0.9668,0.8995,34.7007,0.0,0.9127,0.9089,17.2503,0.0276,0.6791,0.9145,39.6605,0.0,0.8537,0.9119,41.4003,0.0,1.0509,0.907,47.2532,0.0,0.978,0.9071,25.5148,0.0013,1.0133,0.9017,24.3466,0.002,0.8098,0.9014,20.015,0.0103,0.7037,0.9125
0001627223,Chemours Co,0.0,0.0,0.0,0.0,27.6357,0.0005,1.813,0.9256,25.7949,0.0011,0.7806,0.9044,19.563,0.0121,0.6568,0.908,21.7091,0.0055,0.6505,0.9161,49.5697,0.0,0.9451,0.912,40.0135,0.0,1.101,0.9092,35.756,0.0,1.1843,0.9006,37.6021,0.0,1.2687,0.9037,61.1107,0.0,1.4863,0.9058,76.9558,0.0,1.4457,0.9045
0000775158,OSHKOSH CORP,12.6658,0.1239,0.559,0.8954,12.5588,0.128,0.5895,0.9016,14.7519,0.0642,0.6971,0.8975,18.0397,0.0209,0.614,0.8928,9.5423,0.2986,0.5751,0.9037,8.756,0.3633,0.5707,0.9079,43.3783,0.0,1.2971,0.9025,36.4108,0.0,1.1962,0.9088,41.1306,0.0,1.3458,0.9072,36.1839,0.0,0.9154,0.9061,52.5337,0.0,1.2423,0.892
0000093556,"STANLEY BLACK & DECKER, INC.",29.6983,0.0002,1.0264,0.8955,18.161,0.0201,0.8657,0.9038,25.9458,0.0011,1.3107,0.9129,4.3778,0.8215,0.4437,0.9126,11.3773,0.1812,0.6955,0.9096,21.1879,0.0067,0.9107,0.9015,30.9146,0.0001,1.0734,0.9,63.021,0.0,1.4037,0.8936,85.1744,0.0,1.3147,0.8996,36.067,0.0,1.1661,0.8948,42.2247,0.0,1.5388,0.9004
0002074176,"Viper Energy, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000310354,STANDEX INTERNATIONAL CORP/DE/,29.314,0.0003,1.0386,0.9047,18.0877,0.0206,0.897,0.9034,19.0086,0.0148,1.0817,0.9085,17.3308,0.0268,0.8865,0.9184,18.9116,0.0153,1.0221,0.9144,9.2539,0.3213,0.6308,0.9053,20.5416,0.0085,1.032,0.8968,53.9491,0.0,1.5378,0.8941,64.1649,0.0,1.9561,0.8886,38.5379,0.0,1.4043,0.8899,50.0021,0.0,1.7994,0.9085
0001463101,"Enphase Energy, Inc.",12.9347,0.1141,0.8998,0.9011,10.1021,0.2579,1.0463,0.9007,9.8879,0.273,0.9555,0.9191,29.0858,0.0003,1.6003,0.9189,38.3633,0.0,1.3243,0.8943,47.7384,0.0,1.9214,0.8971,7.1833,0.517,0.6203,0.8964,16.7538,0.0328,0.7943,0.8838,20.5251,0.0085,1.1782,0.8879,17.6141,0.0243,1.1064,0.8881,24.6894,0.0018,1.2563,0.8898
0000811589,FIRST BANCORP /NC/,33.794,0.0,1.0835,0.9172,38.6099,0.0,1.0133,0.9158,85.5327,0.0,1.5361,0.9084,102.9076,0.0,1.77,0.913,37.0999,0.0,1.2469,0.91,57.0761,0.0,1.4869,0.9062,42.5382,0.0,1.3638,0.8995,57.2227,0.0,1.3328,0.9096,16.7808,0.0325,0.8155,0.9098,30.1771,0.0002,0.9087,0.9096,37.9507,0.0,1.2072,0.8948
0001265131,Hilltop Holdings Inc.,124.8247,0.0,1.1654,0.8978,67.564,0.0,1.1749,0.8865,117.0758,0.0,1.5023,0.8809,62.1177,0.0,0.8815,0.8843,46.3387,0.0,0.8936,0.8951,57.7973,0.0,0.9662,0.8869,53.5358,0.0,0.9841,0.8849,38.9899,0.0,1.0111,0.9066,50.2057,0.0,0.9584,0.9039,32.0763,0.0001,0.913,0.9023,34.8125,0.0,0.9733,0.9055
0000006951,APPLIED MATERIALS INC /DE,59.4459,0.0,2.288,0.9129,69.405,0.0,2.3702,0.8992,87.5741,0.0,2.5969,0.8895,89.594,0.0,2.6926,0.8947,74.8074,0.0,2.2884,0.9056,70.3017,0.0,1.9582,0.8944,72.2832,0.0,1.9197,0.8725,82.9374,0.0,2.207,0.8746,28.1344,0.0004,1.2229,0.8966,61.2697,0.0,1.1693,0.9167,69.6142,0.0,1.1923,0.9033
0000892553,CHART INDUSTRIES INC,38.8507,0.0,1.4407,0.9054,41.084,0.0,1.579,0.8934,26.8108,0.0008,1.1019,0.904,48.4019,0.0,1.8563,0.9062,41.2193,0.0,1.3407,0.9071,66.1873,0.0,1.514,0.9196,19.3185,0.0132,0.7688,0.9107,9.0516,0.338,0.5462,0.9009,27.9291,0.0005,1.0168,0.9019,34.0842,0.0,0.8021,0.9033,78.6445,0.0,1.308,0.896
